household_head_id,hh_id_to_retain,hh_id_to_move,tree_depth
3359928,06ae8602-c3a8-427d-9b9b-1150b2fb74be,345607a0-482f-4368-b827-9b2b9cb2bd18,9
3359928,06ae8602-c3a8-427d-9b9b-1150b2fb74be,594edd00-949d-4baf-bef8-1b115125a00a,9
3359928,06ae8602-c3a8-427d-9b9b-1150b2fb74be,87710f98-a3ac-4c12-bcb2-2db36bada2fe,9
598208,9daa9633-cbd3-4f9b-b89a-b8afe5844c78,e4c5fd8d-a2df-4078-865b-7573a5d298ec,2
598209,a62b1088-7b07-40ae-af67-6333813c1752,5c20a244-af7d-47b4-9cde-735b441f212e,2
598203,b1f8202e-4a3d-493c-9144-2acd874f1af1,75e67d50-b2bd-4fe3-b76e-72ef01bb79a6,2
3360322,fbe7139d-b7b4-4eb5-8bf7-38755e6d090e,048872f8-9070-4007-b31d-bda6b8f436c7,2
3394817,a2025f1d-ecad-4c81-8394-637c8c64e002,562b0fa2-9d73-4b9b-afd4-c58b073e5ab5,4
3394817,a2025f1d-ecad-4c81-8394-637c8c64e002,3ccd31ed-5be8-430c-b4a2-c8b875d711b0,4
3394817,a2025f1d-ecad-4c81-8394-637c8c64e002,921a7f13-8722-4aef-b5b1-6eaa858fa8da,4
415857,12937e56-b073-492f-a5b7-2a8b432ddf65,312abdce-e4d4-4897-acd5-d05c2961b20d,2
1822550,34a26d79-2880-4dd9-b469-a88a6b5ba87d,601d8d32-0de1-4967-97d1-512b1611c08a,2
1684988,ed8ac548-9d36-4ec2-8ccb-c89b377567e8,b1833307-addc-4ee0-832e-ea7dd60dce68,2
3227774,28779c24-b48b-4ea3-98ec-2a3556eca0d0,c53bc09c-f21f-4afc-a47f-9712020688c5,2
3375219,2900dedc-ace1-4c6c-af12-d45731f06368,a54a0d0f-2fb2-4b49-be05-07aacdb00375,4
3375219,2900dedc-ace1-4c6c-af12-d45731f06368,2a4b0a60-3b17-420e-ab03-89a133ea1500,4
3375219,2900dedc-ace1-4c6c-af12-d45731f06368,187cba32-23d1-4ace-bc9c-ee194e914519,4
3378942,1298419e-ae2f-42f5-976f-802cbe1246ff,a9b2d0df-e568-4d62-97dd-b1899a89a2a7,3
3378942,1298419e-ae2f-42f5-976f-802cbe1246ff,5073da37-680c-4976-b671-f59291d40961,3
3384568,97ec2b78-c1e5-45e2-89ad-7ddc672b4cfd,d0b4580c-b3c2-4bdd-847d-0fa67c3d4f76,2
3403896,37f96a54-84a9-44a9-8d56-8ab45fe7c342,0c2f9686-77d0-434b-98aa-7070b77242db,3
3403896,37f96a54-84a9-44a9-8d56-8ab45fe7c342,a53a5fad-2ff6-47e3-a16c-e380fd348cf6,3
3378434,9db9495e-1799-485e-8a83-0253e1412437,9bcf6b3b-6eba-49be-9fe9-2237cc4b9145,3
3378434,9db9495e-1799-485e-8a83-0253e1412437,a8a0a980-2bed-4327-9bbd-c5cf1f240497,3
3395853,ec5a4f8f-221e-49b7-93b8-2d310299a6fe,65c32af3-1d6f-44ce-880e-79b3c21fd859,3
3395853,ec5a4f8f-221e-49b7-93b8-2d310299a6fe,3e815598-be9b-4993-880d-cab3ae48eb6c,3
3395857,cd462c73-ef14-4b23-8d0d-5db3cf4db72e,11dc3624-e352-45b3-beaa-7296035c3014,3
3395857,cd462c73-ef14-4b23-8d0d-5db3cf4db72e,6725a5bd-8be5-4497-8cd5-5e2e3adc1ae2,3
3395858,1ce46071-504e-4d51-a1de-dbc16cec30df,0b0a86a6-d813-4b0c-9385-75ad760b1e4a,2
3400901,7533a8eb-6cfa-4064-900b-b776e0ab49e8,68cecb2f-d7fb-41cb-b346-3f94afdd6eb3,5
3400901,7533a8eb-6cfa-4064-900b-b776e0ab49e8,d0d5573b-8fb3-4037-a02e-eeab5b167748,5
3400901,7533a8eb-6cfa-4064-900b-b776e0ab49e8,fdf58349-03a3-4a5b-92cc-7e9a01ed0e5e,5
3400901,7533a8eb-6cfa-4064-900b-b776e0ab49e8,1c638e4c-3aa7-4f66-a493-7d9cffce1b22,5
2298421,8c42c103-6d78-46d4-a33c-cd236f6829e0,eafd6ff5-f8bc-4fb5-a993-66bb79f060ab,2
3386578,d0f29dfa-82aa-453c-9b97-d60ae8113871,0a5b900c-ed24-44ba-8a53-778ef7fe4970,3
3386578,d0f29dfa-82aa-453c-9b97-d60ae8113871,02ed37f6-58bf-4b56-9cff-5e2c230a2afb,3
565693,06ef303e-02cd-4004-9d50-13c4b1ddc7e8,418573a0-c5d7-415b-8143-ac3903c1390a,4
565693,06ef303e-02cd-4004-9d50-13c4b1ddc7e8,09357352-c36d-46c4-891a-c514af2fb03c,4
565693,06ef303e-02cd-4004-9d50-13c4b1ddc7e8,e90d0429-c0c4-458f-9dda-48060b602a52,4
3360515,a431f8b0-025f-430f-8eaa-f5ce4ece514c,00017cc6-cf57-412f-b129-54058b6a4b55,3
3360515,a431f8b0-025f-430f-8eaa-f5ce4ece514c,c46215ee-17a5-4b02-a1a1-f1e2fa356961,3
3401643,51b3f564-421e-44e3-903d-56b54701a966,296c47b0-f1e6-4a46-863a-71890e474294,3
3401643,51b3f564-421e-44e3-903d-56b54701a966,b58ba5dd-5b8b-49e6-b29f-010a33d7a887,3
400953,0f03a64f-350d-4f3b-b28b-7dbe75ef889a,50bc906c-9dbe-4d2a-8bfb-7645e6125726,6
400953,0f03a64f-350d-4f3b-b28b-7dbe75ef889a,74a93950-2a0f-4533-bba1-c5eb8fba2680,6
400953,0f03a64f-350d-4f3b-b28b-7dbe75ef889a,e60c4d80-d853-4dbb-af00-54b2170cd200,6
400953,0f03a64f-350d-4f3b-b28b-7dbe75ef889a,973efbde-25d2-4878-87b8-39087c6b61c1,6
400953,0f03a64f-350d-4f3b-b28b-7dbe75ef889a,2d9b12c4-2452-4a2b-81c9-c27455d3fbf2,6
3299440,81c382fd-1f47-414c-b027-438725d7dec5,ef3788f3-08c7-4057-8f4c-500b61394bf4,2
3376579,d4322731-62d6-47f8-88f4-560392bd0298,4d54a22b-4d03-43c8-97db-04be84f6bce2,5
3376579,d4322731-62d6-47f8-88f4-560392bd0298,6fb6f19c-8c17-4448-bdfd-eb4d1e4b692e,5
3376579,d4322731-62d6-47f8-88f4-560392bd0298,45fcc9e7-e12e-4067-898f-92da0d94fd3d,5
3376579,d4322731-62d6-47f8-88f4-560392bd0298,9fcc5525-2713-48c5-aafd-92f59224f635,5
3397463,3e00cd00-5379-4d36-a0a4-380cc53abcca,c1540f55-dc48-4212-a551-d67653658494,3
3397463,3e00cd00-5379-4d36-a0a4-380cc53abcca,ccc02e06-1e12-4cfe-9708-77d542d50db5,3
1838344,10dc6660-7d85-4178-8755-eb03578757aa,5c666fc3-2f76-4e90-83b4-fb0199aa33e1,2
3352671,a89c4f8f-9c6d-4e62-aa50-5e59673efd04,53731080-9989-456b-a32c-849859a592f3,2
3364541,1969ec89-f0a6-4135-9e84-58a6b51cb6c7,9fe306fe-f2df-4e06-8bd3-61911b18d73b,3
3364541,1969ec89-f0a6-4135-9e84-58a6b51cb6c7,68bd6c16-b4b4-421c-8a77-c96123af6767,3
3406835,7236732a-114b-4e43-84e3-6e4b6a111576,9b7dd727-bcc0-4aa4-9cf8-32660aae3092,4
3406835,7236732a-114b-4e43-84e3-6e4b6a111576,ae90cc33-29cf-4956-8a83-1671fec3e62c,4
3406835,7236732a-114b-4e43-84e3-6e4b6a111576,62f8415f-2900-4169-b270-2f82ddb6951a,4
3386328,ab30581b-5ad9-4b5d-a664-90ab43b2320a,605f1b8d-ff33-4cb5-8f62-01b26aee4940,2
3364498,21474913-7d6c-4ad1-841f-d7b7c25cfd08,a4a29e09-084e-4ae3-bb29-f9ab5543f5a2,2
3364491,9514ac5b-ac7e-4425-ac40-344564214cd6,ce27b398-0840-4e8f-8d7b-14e145b68498,3
3364491,9514ac5b-ac7e-4425-ac40-344564214cd6,c757793e-6f95-424b-90c8-ac047718acb4,3
2225460,5c9b8b8f-9503-465b-a015-0aa693e500f0,b78ea9a2-0baf-4734-a327-be0fb60f9888,4
2225460,5c9b8b8f-9503-465b-a015-0aa693e500f0,c57ef8d0-3995-4d44-ab86-e573af898286,4
2225460,5c9b8b8f-9503-465b-a015-0aa693e500f0,d550cad8-3e41-493e-8045-28fd85b9b643,4
3391360,695b7fa6-7bc5-46b3-83d7-33f71b27072d,df778340-534a-4eb7-9a16-ec05bc491098,2
3373556,32dc540e-457c-4a46-8a1f-3c849cbfa8af,9fc00f17-d16d-4c78-8b1e-5bcbb7fae7fd,3
3373556,32dc540e-457c-4a46-8a1f-3c849cbfa8af,b62f07b6-e144-439b-bd40-f52477b41df9,3
1666173,e0ee1216-0aa6-48c6-89e3-4ecd840cca4a,fbf79c91-ab66-4deb-a3ca-68d19ddb78ed,6
1666173,e0ee1216-0aa6-48c6-89e3-4ecd840cca4a,0ffb50e2-3a28-4ee6-9425-cc6b3f87f5b3,6
1666173,e0ee1216-0aa6-48c6-89e3-4ecd840cca4a,6633faa3-9619-48dd-b1fa-7cc8fdfe632f,6
1666173,e0ee1216-0aa6-48c6-89e3-4ecd840cca4a,8e6cc6ae-a1e9-4fee-8430-15815e1d1734,6
1666173,e0ee1216-0aa6-48c6-89e3-4ecd840cca4a,79ae6469-c5ac-4d12-bcbc-58085bfc3641,6
2245506,afa60b6f-4ada-4591-8621-946857513918,9a1a2e1f-c453-46fc-a93e-3c57c77e8af2,3
2245506,afa60b6f-4ada-4591-8621-946857513918,8167aaa6-e175-4555-ae91-ef85b31aa3b5,3
2242065,39ec2192-bc00-4903-bc39-44376730aa48,661be854-19a3-46d3-9928-57f1df51b5dc,3
2242065,39ec2192-bc00-4903-bc39-44376730aa48,69b33c8a-d881-47cb-bf41-86f6d011670a,3
3343754,267ce54b-58bb-462e-a456-0abfa1546c46,5a483bd4-749d-4230-aea9-05c825472000,3
3343754,267ce54b-58bb-462e-a456-0abfa1546c46,3f36b8d7-0639-44fc-a7a9-50352fdc6a96,3
3343757,0e4724d4-4f5a-4d42-9988-bfb761fb4790,cef1529a-20f5-4b4f-9ecc-3bcffbede8cc,5
3343757,0e4724d4-4f5a-4d42-9988-bfb761fb4790,173644bc-fb95-4764-aa46-054c65312c43,5
3343757,0e4724d4-4f5a-4d42-9988-bfb761fb4790,0a1fca51-05ea-45cb-92c1-71eb0227dc84,5
3343757,0e4724d4-4f5a-4d42-9988-bfb761fb4790,7c480997-e167-48ff-bf32-f651699e7def,5
3371529,e639f21a-dece-4585-86b8-38747ea94b39,15c1e53d-f47c-4e01-b180-ed4c60122c51,4
3371529,e639f21a-dece-4585-86b8-38747ea94b39,1e546d3b-2088-4f13-ac06-5440e9b0c28f,4
3371529,e639f21a-dece-4585-86b8-38747ea94b39,7a476603-6d2f-474e-9a0d-7f8f45f9f6e4,4
3371526,ef23b3b2-5bda-4512-8371-87606bd69d16,00fb0c24-4457-4ac3-913d-a778b928552b,2
3371521,1d079c51-ecf1-4ac3-a88b-55e5032a6e62,cd87f40a-2b17-4504-8ffe-58a5dc3cdb64,2
3091659,cb36f474-0e30-4b77-aa5b-650421753150,03178ee0-61bd-4a50-90e9-28d9567a6e33,2
3365645,ccecefa4-9a56-4679-8f9f-eed2155d5061,5bd694f5-3c32-4547-9c72-87d5f91567f0,4
3365645,ccecefa4-9a56-4679-8f9f-eed2155d5061,54160632-18fd-45e4-84a7-ef77c685c161,4
3365645,ccecefa4-9a56-4679-8f9f-eed2155d5061,10326a0c-e9ca-4d33-a93b-74b4aa287442,4
3217564,b32ecc26-2645-4000-8ada-5bc14c1c18d8,8a85d22f-8a2b-44c6-97f6-47a9997181ea,3
3217564,b32ecc26-2645-4000-8ada-5bc14c1c18d8,63ba6f22-f5b4-4750-99d8-920d68f8eb50,3
1924532,8181a8ff-df0e-4b88-b552-13d420cd19a0,6a0327dd-be90-47da-aaef-561c554bd223,2
2240539,4267c9b9-c5be-43d9-83b9-6f03d5946ef8,e2df3d04-e3f4-41af-97d3-d46f81933b20,5
2240539,4267c9b9-c5be-43d9-83b9-6f03d5946ef8,4c52338f-6b25-4f9c-bcaa-007e6e1603a2,5
2240539,4267c9b9-c5be-43d9-83b9-6f03d5946ef8,6f52edbd-e0bb-45c4-b938-3580a2511aae,5
2240539,4267c9b9-c5be-43d9-83b9-6f03d5946ef8,973f956e-892f-4bb9-9780-e71c9a98d388,5
2240537,1dceac21-cb96-4333-821b-b63a1b33ddde,8e0a42b1-b8cd-492f-8448-09ddb38542cd,2
2318499,1f6717bc-6d7c-4062-a838-f9c62da1cf1a,e2652593-3197-4b21-b623-22cf206edfb7,2
2230592,f15e1400-e1fb-4bcb-a014-4607f26e2445,4d3e090e-a162-4156-8fa2-cc3c83498b32,2
3146044,1827a2cf-262a-41a5-9af9-d9f28fd65073,8a4c1292-8300-4b34-9488-6af376cf4b50,2
3146041,026f3867-6451-4537-9713-e376278851db,b247f809-f9a2-45c5-b6c7-2b186178295c,4
3146041,026f3867-6451-4537-9713-e376278851db,6cced4e6-a72f-4e85-8556-af4aeab03c47,4
3146041,026f3867-6451-4537-9713-e376278851db,79b92f2e-4d3f-4dd0-a60d-1407c5b60b26,4
3359242,bac77b37-bbad-4922-8062-7e85880e71c2,b7f00cd0-eb5f-404d-93b8-e85061e6e936,2
3382131,bfab3750-02fa-48d9-85cb-b0fe1db30d15,1d247465-4971-43b2-aaa7-780be27aecfa,3
3382131,bfab3750-02fa-48d9-85cb-b0fe1db30d15,f262bcab-53bb-42bd-9bab-78ad5f9c3c90,3
2258619,f0521451-0430-4d77-9383-a1c490e2aff7,d36d996a-368c-433b-9565-9fc52175b05b,2
3260192,acb8e7d2-54e6-4631-bab2-d1879e801b81,c1144158-91e5-47eb-aa8a-9dfccb3a5ad2,2
2233944,b4a19131-5275-4d2a-8795-8544f31f62c4,2d418704-00cd-426c-bff2-3158b2e67714,2
605077,f776f9bc-1773-4e75-9a9d-ea662861d077,ddbf5a9d-c7ef-41c5-849d-0b52df392b07,2
605078,482b70ed-3d06-48a4-824c-dff56fdd8345,c9672148-a3a1-422c-86b0-bc555e890977,2
605079,d11ac902-7612-4509-96a6-95204b07183b,640bd63f-8784-4e07-bcbc-a7d76db7e8d9,2
3210606,54617937-85a5-4e54-8ba7-50f1e674d334,5171c96c-e0ab-49c2-9e1d-139f9522dde2,2
3158716,3f856331-d6e9-41e1-928e-ebf432e468ed,c9366b62-fd1d-4c43-9645-b745d1e280e3,3
3158716,3f856331-d6e9-41e1-928e-ebf432e468ed,ba5bd6aa-b3f9-4acb-89dc-0869204a8f87,3
3158717,d863bf55-3608-4d97-b761-85c10a8f8f3f,d1c0abaf-ae44-4ad0-a45a-c0341f1c89b2,2
3357773,85db4ea8-b0ff-4e93-9088-60122dd4ebc6,7f01e72a-6703-438f-81d5-472331c3d5e1,2
3357772,02e924f9-98c0-4086-919b-ddd372654b40,bc514ec1-0d42-4edf-ac55-087ddea95566,4
3357772,02e924f9-98c0-4086-919b-ddd372654b40,c0f3d407-82f5-46ba-9579-6946cb8650be,4
3357772,02e924f9-98c0-4086-919b-ddd372654b40,be7c7c3b-b11e-4b5e-b815-9763694bc7ee,4
3213560,38612434-8170-48c6-a8e2-271074536567,73e98668-fdea-4c7c-a78d-ff2efd6362d7,2
1940025,d4aea21e-ba51-4967-8c9d-d9e8f9386fcc,3639e9bd-a7e5-44c9-bb1a-a8ab63dcee6c,2
1683262,8f5e8301-3898-411e-9a47-25e16929840d,96747534-3a68-4af0-8139-30766ad347d0,2
3343857,1dc9baf6-c9aa-42b6-a9e2-32395a22e600,24048456-7af0-4cd2-997e-c6fa57127148,5
3343857,1dc9baf6-c9aa-42b6-a9e2-32395a22e600,4a3fa6f6-79b2-4b51-bb2b-4d00a9a1d03a,5
3343857,1dc9baf6-c9aa-42b6-a9e2-32395a22e600,6275765c-3316-4089-be0a-932155f808e7,5
3343857,1dc9baf6-c9aa-42b6-a9e2-32395a22e600,36eba178-49a2-43d3-b84c-84c33c578e92,5
3343853,9567533d-4504-4456-9338-01c6d783295e,ff61f103-4d96-4c49-b4b1-399e7e4b07e6,2
604268,5b20a1cd-a9a4-4002-85a7-71e4682f1202,7695d28d-ad8c-4dcc-84c6-627e82846039,2
604269,e26b7aed-5bbd-4ef0-9418-0f5b8934c4b9,9c9878c2-4614-4862-9591-13e1ccaf64c2,2
604260,258cc4a1-872b-44c2-ad5e-2c8c180e2a10,96eb9813-daa3-4bb7-b23d-917c0ea30822,2
604261,afbb0c4a-ec8c-43a3-9739-901b48eef986,6cfc0d29-1779-45b0-85ca-24e4d8a7e2d8,2
604262,66d2ab1c-f883-49e1-a08e-8ce21ab675d2,5e681f99-88a6-4782-83fd-4cc326317371,2
604263,5a52e40b-b189-4251-a225-761153ff1571,616b6c27-c6fa-4eaf-a541-147511ae1a9e,2
604264,bbeb1945-9fe5-497a-9406-51fe5effbd35,0c7078de-09c4-43ce-9967-18457ea080d4,2
604265,fd1b3404-b01f-40cd-8faf-fa5b9e2a1a1a,9bb9ede5-5e3f-44fc-beac-1be3bc54c010,2
604267,75acb31c-f2d1-4881-abd5-6bc911096f1d,f6450cf0-1f1b-4b27-bb8f-f30bdf1f49ae,2
1990196,7fc203c4-2458-4c24-b6fa-383a8a4435c0,424028d0-552c-41e8-8527-28e2b243d158,2
603542,321a2ff2-9dd9-412c-a031-71bc9a5509d8,4905c809-82b2-4810-8962-89f9408c7827,2
603544,3dd26783-c68a-4a8a-bad6-8c68167a9018,8100f4cd-a406-481f-9e7d-93c01b0f3c84,2
603547,7c9c7608-b9b0-4b54-ac88-cb8eee990de1,2f4b9944-9151-45f8-af4b-628d99e42ae0,2
3384343,a6596dff-17cd-4a56-b16f-a798c9813d38,944b35d6-d924-4deb-8ae1-b6372a086ae6,2
3384344,6d3722cd-60bd-42c7-8e1b-76fb3ee17684,da7e67d6-5ecf-42bf-815a-02ae110bb3df,4
3384344,6d3722cd-60bd-42c7-8e1b-76fb3ee17684,39fed492-78d5-463f-9bb7-3c9d1f5a5426,4
3384344,6d3722cd-60bd-42c7-8e1b-76fb3ee17684,da4942d6-03e7-4056-bcab-5ed27da5b80d,4
3384348,ae1d344e-bac2-4203-a961-cddf12d93121,b4c0ee87-1e94-47e8-83eb-989fff2cb844,3
3384348,ae1d344e-bac2-4203-a961-cddf12d93121,2356ef0d-7468-4996-ad9f-32ec6fd339f7,3
2225066,be7a70d4-9acd-441d-82e8-1dbfe8fa6623,72cb0206-10cc-45a5-9fb9-11e7372f5aa0,2
2225062,d088cdc1-02f5-41cd-9eb5-ce9b484eb1e1,7b6dcf78-c620-4804-8338-2de6005731ca,3
2225062,d088cdc1-02f5-41cd-9eb5-ce9b484eb1e1,0a047bc2-aa8f-43f4-b93e-cf1147eda2fc,3
3385569,cda28895-b2e1-4db7-acf9-830783e5f181,1f63b35f-5f0e-46f5-81ee-964a1a89d55e,2
2283886,c5fe9e5c-a567-44e3-be99-097fd98635ad,2a7def95-31ba-4a6e-86f2-e9f5eda0c2f7,6
2283886,c5fe9e5c-a567-44e3-be99-097fd98635ad,25a3474d-731c-426f-a738-3a015d033185,6
2283886,c5fe9e5c-a567-44e3-be99-097fd98635ad,1339b84b-0f1e-4996-a50b-62794cf8afd0,6
2283886,c5fe9e5c-a567-44e3-be99-097fd98635ad,4b53e8cb-e3f4-4af2-b306-20bf1f7182cf,6
2283886,c5fe9e5c-a567-44e3-be99-097fd98635ad,eea26f33-b3d4-43ee-8c2c-9d642d0cfa1b,6
3352709,c16a95e0-3caf-4ab6-bdb2-2a85d8b11f0f,5a9e5436-6602-48fd-b1e4-fb71cf5e70b6,2
3390380,0d77adb8-e73f-41d1-89b8-2b18b707b258,5935e535-c668-4661-8478-41670a8c4db8,2
3344839,8f3490bd-0e44-4b29-939f-d18279602017,93c0f3f7-39a0-42eb-ae05-d9b608af2d27,7
3344839,8f3490bd-0e44-4b29-939f-d18279602017,9516f6a4-fd7a-4a77-afaf-7fdb67658e3b,7
3344839,8f3490bd-0e44-4b29-939f-d18279602017,e82b7461-5340-48ec-875f-655fc5189c0b,7
3344839,8f3490bd-0e44-4b29-939f-d18279602017,5cdcb26c-80d7-404c-9a7e-bf6678b875ff,7
3344839,8f3490bd-0e44-4b29-939f-d18279602017,ee334b64-6786-40c3-881a-dc1183af1fc1,7
3344839,8f3490bd-0e44-4b29-939f-d18279602017,cb88816f-6649-4cd2-b0b7-96b0f9941344,7
3251925,7f83a513-7e9c-4ee1-a131-84dc5e025db8,d0e94ff1-284c-4ab0-80a4-45f927660718,2
3370709,a9d25e6c-567c-44b5-af98-646415a006c9,f083bde6-cf7e-426d-9bd8-efee17a4a7c1,3
3370709,a9d25e6c-567c-44b5-af98-646415a006c9,78413611-8ada-403f-b038-a28362e99d72,3
3394326,d6911438-f26a-4180-8150-a5c853c80cf0,c6c98947-68b6-4113-87f9-99db4e6c28d6,4
3394326,d6911438-f26a-4180-8150-a5c853c80cf0,a2122628-2d86-4284-9656-ba83267d4531,4
3394326,d6911438-f26a-4180-8150-a5c853c80cf0,b3463776-8d25-447e-b0fa-37a0262f3553,4
3376945,48f92b5c-0b9c-4c69-abfe-1c4fc88e5e71,1739cfa2-a7ea-4c6e-8213-176512edf3b7,3
3376945,48f92b5c-0b9c-4c69-abfe-1c4fc88e5e71,770aedd7-2074-4a86-ad04-1455fcd945b4,3
3376940,d2de9d78-5006-466a-818f-c01a714c85b8,995dbaac-1941-41cd-8ffa-bab1a8284ef7,5
3376940,d2de9d78-5006-466a-818f-c01a714c85b8,ad217761-4c07-491b-a461-a8c4a50fda1d,5
3376940,d2de9d78-5006-466a-818f-c01a714c85b8,b0dcf255-f4fd-4035-8763-273122592461,5
3376940,d2de9d78-5006-466a-818f-c01a714c85b8,019fdff0-2092-4d34-a07c-5020b3f2427a,5
3385987,4a5cca4b-0909-43fd-9f84-505342a645aa,6a587edd-3a37-4b7a-8e13-8ee7a001aed0,3
3385987,4a5cca4b-0909-43fd-9f84-505342a645aa,f85a80c8-0bd9-4c86-97fe-52f36591d77c,3
3340952,14253329-3d12-41df-9e7d-b7e5dc0f8aed,88137708-98c6-4ab7-8229-a6549888b71b,6
3340952,14253329-3d12-41df-9e7d-b7e5dc0f8aed,904b959a-195b-4c4d-adc1-0609d9a51767,6
3340952,14253329-3d12-41df-9e7d-b7e5dc0f8aed,e6125cfa-bd74-4976-b6ce-82a91089242d,6
3340952,14253329-3d12-41df-9e7d-b7e5dc0f8aed,b3caa191-a55d-4cb6-aa8b-f273021e4964,6
3340952,14253329-3d12-41df-9e7d-b7e5dc0f8aed,19f19b4b-35d1-4472-88aa-e592d15efcc0,6
2031655,ed5a63d4-fa4a-4f95-82f0-d4fc99f06ae1,527ac662-f408-4289-a7df-722998a4af7f,2
1771212,cd555852-ec3f-41ac-b1ec-7e36b2e57cd8,0a4011a9-a778-425e-a857-0c09eaf901a8,2
3403949,452436c8-6ac3-4202-b9b3-85beeeb30711,202ba6b6-78da-4144-a3c0-8db100beacad,4
3403949,452436c8-6ac3-4202-b9b3-85beeeb30711,f0181453-073d-4e8e-a830-02bbb7b7f6c3,4
3403949,452436c8-6ac3-4202-b9b3-85beeeb30711,b622d4cf-992a-451b-b296-9fd5c35f0f52,4
3403940,93299680-72ee-476e-b567-15a42edf34e7,ca719a50-1815-4f37-9f25-af1c6b53be88,3
3403940,93299680-72ee-476e-b567-15a42edf34e7,487e4e42-4a6d-4fbb-930f-aaee474d8661,3
3355354,8b8684e4-d1af-4f08-899c-d01564ba906a,f3f7bd04-ddac-421d-b1bc-bf338fc54833,3
3355354,8b8684e4-d1af-4f08-899c-d01564ba906a,f9563bf9-5500-4fd9-9cd6-2907de15986d,3
3391974,4cf34839-d6cf-44cd-b79a-d819ba2eca2d,67c0568b-580c-4bad-bc71-c8cb8dcd88c5,3
3391974,4cf34839-d6cf-44cd-b79a-d819ba2eca2d,29b7e72d-99e1-4175-a750-cba8f9dd2035,3
3397736,3369e20a-748f-4720-a843-64647ac78c93,6a2821b9-46d6-4924-a801-6966bceb3771,2
3397733,a24be3fe-5dc2-4600-9f2c-320863814c5a,4445b0ad-25f6-4950-a22f-231c57fccf9b,4
3397733,a24be3fe-5dc2-4600-9f2c-320863814c5a,8869f28e-5f4e-49be-87f3-add3e8ae66ae,4
3397733,a24be3fe-5dc2-4600-9f2c-320863814c5a,98525ff2-ad5d-4a07-baee-6ffa405fbdc7,4
3397730,bd62dcda-726e-4ef7-b456-e70abd79ba32,3683f1d5-0892-4bfe-a580-aff7191e1296,3
3397730,bd62dcda-726e-4ef7-b456-e70abd79ba32,a34ab171-d9d5-40cc-9d66-2dcff8db1b24,3
1765369,11056ce8-4304-4126-b626-ac6b94efa784,b919ff35-a525-4c26-b416-2f5afb98cd6f,2
1670549,1f86b344-4049-4cb0-a82f-bac02a0e31c5,beb1f01b-ea55-4ccf-b16e-64401cba47e2,2
1765368,c44d6f77-444e-46fa-a345-44ca3e112e81,7b0f0f4c-9971-4cd5-9735-674155dc934e,4
1765368,c44d6f77-444e-46fa-a345-44ca3e112e81,90fc2853-f48b-4979-a468-122f380359da,4
1765368,c44d6f77-444e-46fa-a345-44ca3e112e81,9aa716fc-eedd-4f5a-b310-df3f4b243be8,4
1785062,5695fd82-02f8-45af-987e-77e37b9b6b9d,d5dbfccb-8364-48da-81ce-a7bdda54069e,2
2986860,e02245fe-3669-472d-8f40-6c36c8ee7417,89b7486a-4b4c-4b51-b96c-44c9246fe2e4,4
2986860,e02245fe-3669-472d-8f40-6c36c8ee7417,4ca06698-c973-4fbe-992e-74163bb3b8db,4
2986860,e02245fe-3669-472d-8f40-6c36c8ee7417,46861853-95ba-42ad-8d08-5f60a5243c7d,4
2228989,3e621c80-d629-470d-b8d9-f679b82c3225,1d753586-bced-4392-8069-405e818b2f37,2
2228980,4d12823e-c910-4027-acff-3c36bb862985,bb7f9746-7514-402f-9980-917a1911f85f,2
2237638,07a507a3-52b7-4a06-a6f9-860dc7abdc8e,0bca4931-7c7b-4ad6-b7dd-7b912b0f8bcd,2
3375662,cdb12e5e-6099-44ff-b10c-4a34f02bc1fb,de281a96-fcff-4b54-a049-34a4a891c900,3
3375662,cdb12e5e-6099-44ff-b10c-4a34f02bc1fb,5dcd7d73-2f0a-4ddf-885f-bbd56936712e,3
2230116,7de84545-5f33-4dea-a6b9-4a2f5745d4bc,5b1a2d96-0f6c-4563-bf58-7a4f89f0ed8f,2
2230114,942d7fa2-250d-4f74-88bf-d2043b25f419,6d2e0a31-86f2-4e0d-8a99-e1f18455f925,7
2230114,942d7fa2-250d-4f74-88bf-d2043b25f419,6832ce4a-4c5d-4774-adc9-39377d7086af,7
2230114,942d7fa2-250d-4f74-88bf-d2043b25f419,6acc9815-ad9d-4be1-a4fd-eaa92f37be10,7
2230114,942d7fa2-250d-4f74-88bf-d2043b25f419,d35bf0a4-d414-492f-85a5-835f74efc356,7
2230114,942d7fa2-250d-4f74-88bf-d2043b25f419,1ca9e711-4d61-41d1-a6bc-e622c44f93ad,7
2230114,942d7fa2-250d-4f74-88bf-d2043b25f419,6e82f310-f31f-42c2-a260-7f138c1dd6bf,7
1832195,3c40fa8d-30fe-407e-bfa2-710835a5a499,c0e671c1-d3ef-4abc-ae67-335cfd42ec12,5
1832195,3c40fa8d-30fe-407e-bfa2-710835a5a499,a97729d9-b5ab-4154-95d1-8734216be618,5
1832195,3c40fa8d-30fe-407e-bfa2-710835a5a499,672942e7-5323-4182-befc-b97a35d951a0,5
1832195,3c40fa8d-30fe-407e-bfa2-710835a5a499,3f18a188-3879-44e3-ad40-9c5cb5c4007a,5
3388341,f2c4fc12-dda6-4ee4-8d65-75ad5d4e1e88,74c28c75-b37d-427c-bfc0-d5704131cdec,2
3390531,44d0999d-af34-4591-a084-48a5de814189,08fcfb1e-6fca-4093-b1a7-515d76cecd0b,4
